ID,Nmut,SumObs,MeanObs,VarObs,MedSVM,MinSVM,MaxSVM,AlphaPurif,AlphaPos,BetaPos,NiterPurif,NiterPos,Nbins,LL_neutral,LL_purif,LL_pos,LRT_null_purif,LRT_purif_pos,p_value_null_purif,p_value_purif_pos,p_value_null_pos,Conclusion
X:8894241:8894705:tx_tx-GFP_embryonic_1,10,6.029182600000001,0.6029182600000002,3.1651693923200663,-0.23592600000000002,-6.4318091,5.766496,0.1251953124999992,0.9840321687304563,6.250913117005258e-08,17,75,1236,-68.98725056531981,-68.31866530505552,-67.3709160069318,1.3371705205285878,1.8954985962474495,0.24753356961603162,0.16858303594462193,0.19862541626624516,Neutral model
3L:9377303:9377767:tx_tx-GFP_embryonic_1,20,1.0997286999999998,0.054986434999999986,1.2432883688560872,-0.1341753,-3.7801585,3.9646292,0.7933593749999999,1.0601618124087737,0.6273394229717957,13,34,1194,-139.27011594650025,-139.19531493535627,-138.82616634445523,0.14960202228797925,0.7382971818020678,0.6989159704763979,0.39020689807037956,0.6414977501873778,Neutral model
3L:17415858:17416322:tx_tx-GFP_embryonic_1,11,-4.9346114,-0.44860103636363635,1.0399387436102514,-0.19839255,-7.3359965,3.2777566,0.9741210937499999,0.8751361825430639,1.2958925337126876,11,33,1392,-80.13038692012564,-80.12981443264222,-79.95724856925109,0.001144974966848622,0.345131726782256,0.9730067493419502,0.5568819637592775,0.8410212507697119,Neutral model
2R:6662820:6663150:tx_tx-GFP_embryonic_1,28,2.4092152,0.08604339999999999,1.0907003228849184,-0.21303635,-3.8554196,3.7525035,0.7519531249999998,0.9181565988290221,0.06400261802384816,13,43,990,-192.63329743792482,-192.48829105387537,-190.84563812121593,0.2900127680989044,3.2853058653188896,0.5902123482940801,0.06990260269142805,0.16735142827406646,Neutral model
3R:8931792:8932256:tx_tx-GFP_embryonic_1,33,4.829886499999999,0.14636019696969693,1.997400278184098,-0.22721335,-7.3323023,3.7685278,0.013964843749999125,0.7648081943361675,4.365512555878028e-08,20,81,1374,-234.01795688018117,-231.81910160535338,-229.92244155363056,4.397710549655585,3.7933201034456374,0.03598721112409782,0.051457484312035305,0.016647165345811087,Neutral model
2L:15254128:15254592:tx_tx-GFP_embryonic_1,3,0.9342907000000001,0.31143023333333336,0.5256506194350288,-0.3238822,-6.1529436,3.6476655,2.017285156250002,4.7762314215589665,2.1822953592480516,17,52,1155,-19.769984321888515,-19.59512996867134,-18.813852712000205,0.3497087064343489,1.5625545133422705,0.5542780706127746,0.21129158206204926,0.3843769336160027,Neutral model
2R:6076530:6076722:tx_tx-GFP_embryonic_1,12,-6.9665558,-0.5805463166666667,0.8459536948536281,-0.57122675,-5.7054873,5.4083302,1.7080078125000016,1.6836159539849662,1.8094474877091589,16,38,576,-74.84088336513904,-74.49860109585299,-74.48548415333921,0.68456453857209,0.026233885027551196,0.4080193590279827,0.8713304407765362,0.7008935823619157,Neutral model
3R:28335511:28335975:tx_tx-GFP_embryonic_1,18,7.7140115,0.4285561944444444,0.7137517301453951,-0.37582139999999997,-7.1716988,4.7168509,1.11318359375,3.2809642121115354,0.7690391247200181,11,54,1392,-127.1848040153911,-127.1672982004082,-120.81437793169297,0.0350116299657941,12.705840537430447,0.8515712914752116,0.0003645153070880125,0.0017114298578278083,Directional (+)
2R:7045600:7045785:tx_tx-GFP_embryonic_1,12,-0.3199949000000002,-0.026666241666666684,1.515887425599831,-0.279667,-5.1791727,3.4535875,0.36865234374999944,0.7913079242658342,0.29559229413407784,16,40,555,-73.38261270650801,-72.97389384651761,-72.71137286809626,0.8174377199808021,0.5250419568426992,0.3659303829198748,0.4686988152998389,0.5110745349727189,Neutral model
X:13641343:13641566:tx_tx-GFP_embryonic_1,6,0.6760261,0.11267101666666667,0.22862147007116804,-0.231248,-4.3246794,3.0279895,5.886816406250009,7.352455820141028,5.555701103257221,21,49,417,-36.65520196113695,-34.35500538766923,-33.85711814090226,4.6003931469354455,0.9957744935339434,0.03196462528646995,0.31833512148131343,0.060926697347607126,Neutral model
2L:2885468:2885932:tx_tx-GFP_embryonic_1,24,0.5086294999999996,0.02119289583333332,2.74501492272357,-0.370361,-5.397922,3.694554,0.15703124999999923,0.8129436436380233,3.737562656294706e-06,17,54,909,-161.25095713352778,-160.15011003664483,-158.61614626870445,2.2016941937658885,3.067927535880756,0.13785914763336787,0.07985121000837142,0.07173253527139152,Neutral model
2L:10381850:10382314:tx_tx-GFP_embryonic_1,23,6.9975266,0.3042402869565217,0.87774626815851,-0.11099135,-3.9989787,4.9904996,1.320605468750001,2.0970899549295106,1.0581161169116124,14,55,1266,-162.36886416189063,-162.19594528145052,-160.21176817424004,0.34583776088021523,3.9683542144209696,0.5564787825179749,0.04636306605649318,0.11566051336978561,Neutral model
2L:15911136:15911428:tx_tx-GFP_embryonic_1,29,-0.6132598999999985,-0.021146893103448226,1.0808960678323556,-0.3091943,-5.9468803,4.0030429,1.848242187500002,2.178687396616377,1.5495348308118704,16,42,735,-187.9547934416986,-186.67234397636352,-185.75838949711434,2.5648989306701537,1.8279089584983694,0.10925954013857546,0.1763747286612061,0.11120232995146011,Neutral model
3R:9747392:9747856:tx_tx-GFP_embryonic_1,27,3.7054432999999998,0.13723864074074074,0.9392368767946943,-0.2673854,-7.3065219,4.4998442,1.2936523437500007,2.0399292762284387,1.024643222625303,13,55,1392,-193.96179383192987,-193.77631496623908,-191.46166237949734,0.37095773138156574,4.629305173483488,0.5424826847896822,0.03143028977841163,0.08207420906032845,Neutral model
3L:20518109:20518573:tx_tx-GFP_embryonic_1,27,-8.8048086,-0.3261040222222222,0.8996397135794707,-0.36250764999999996,-4.7390162,3.7370797,1.6065429687500021,1.6022279990496944,1.6163840131802165,15,38,1392,-196.56656881968593,-195.8548877259586,-195.85444549958294,1.423362187454643,0.0008844527513360845,0.2328507953297405,0.9762746097301482,0.4906013869550251,Neutral model
3R:9229008:9229472:tx_tx-GFP_embryonic_1,19,5.7433187000000006,0.3022799315789474,0.8499961489980062,-0.12831715,-6.7990934,5.9323611,1.3376953125000008,2.1317078060953856,1.0370920827513377,14,43,1230,-135.85377310620657,-135.70030774565456,-133.8897199184401,0.3069307211040382,3.621175654428896,0.5795697531381958,0.05704854586321861,0.14028865076530728,Neutral model
3L:8137679:8137857:tx_tx-GFP_embryonic_1,10,2.9073746,0.29073746,1.4508515571474705,-0.26478654999999995,-6.1372013,3.8356112,1.378808593750001,3.1216758233495563,1.3316597142460251,14,44,534,-61.25230161011125,-61.091611661838606,-59.3001248671013,0.3213798965452952,3.582973589474605,0.5707795554197543,0.05837457107159538,0.14196471431348132,Neutral model
2R:23818249:23818713:tx_tx-GFP_embryonic_1,28,-1.2553725999999992,-0.04483473571428569,1.1444208088036751,-0.226263,-8.529418,4.4320923,1.6075195312500017,1.8433540392824113,1.4198641723561156,15,40,1389,-201.52897419928226,-200.80986182757306,-200.3772650447736,1.4382247434184023,0.8651935655989291,0.23042683168448147,0.35228937868595,0.3160960504347998,Neutral model
3L:3036005:3036469:tx_tx-GFP_embryonic_1,30,7.780328900000001,0.2593442966666667,1.0869124724722576,-0.1745645,-3.7484246,3.6428431,0.5275390624999996,0.9563676969834647,2.998222184452437e-08,15,71,1263,-210.9527819287196,-210.45466709673406,-207.7543630935317,0.9962296639710644,5.4006080064046955,0.31822454191229077,0.02012973783713834,0.040826706722257196,Neutral model
3R:6404328:6404463:tx_tx-GFP_embryonic_1,12,-3.3374069000000004,-0.2781172416666667,0.8379681080072624,-0.3933819,-5.5732437,7.0176739,2.169531250000002,2.353008977740778,1.982013034354387,17,40,405,-69.54175483852927,-68.57015617869465,-68.45217604621973,1.9431973196692525,0.23596026494982425,0.16332179427327242,0.6271391715655399,0.33635814050880963,Neutral model
2R:10541821:10542285:tx_tx-GFP_embryonic_1,31,6.7811701,0.21874742258064514,0.9357031349066959,-0.22793200000000002,-5.1537434,3.8781075,1.6095703125000018,2.3423730040282535,1.3057891954456808,15,45,1392,-220.66109784318954,-219.84967449949238,-217.30465013451897,1.6228466873943148,5.0900487299468296,0.20269531408910813,0.024063515485673526,0.03485886812183441,Neutral model
2L:10677358:10677822:tx_tx-GFP_embryonic_1,32,-18.304976500000002,-0.5720305156250001,1.885654229433655,-0.4397866,-5.2441308,7.1009227,0.7318359374999996,0.7248450515403728,0.8413879114977958,14,35,1380,-227.36612889609566,-227.12178994994483,-227.08814637935149,0.48867789230166636,0.06728714118668222,0.484517659854086,0.7953284421713723,0.757310061644142,Neutral model
X:19603857:19604321:tx_tx-GFP_embryonic_1,22,-6.7767942,-0.30803610000000003,2.151563876073171,-0.1714625,-5.5155576,4.142796,0.03867187499999915,0.19444720820126138,1.7633793542160258e-07,18,69,1137,-154.1593647243456,-153.07022347199867,-152.99584942529373,2.1782825046938683,0.1487480934098926,0.13997058536719884,0.6997346071550293,0.3123861178662299,Neutral model
2R:18095065:18095463:tx_tx-GFP_embryonic_1,13,2.5118961000000004,0.19322277692307696,1.326596891445025,-0.2116123,-4.7112515,5.0725357,0.000195312499999112,0.8747528468123622,3.061872371177967e-08,26,96,1194,-90.80811680201475,-90.0957488863096,-89.04772369379951,1.4247358314103167,2.0960503850201633,0.23262547856999036,0.1476801862675513,0.1719772448653465,Neutral model
2L:8279574:8280038:tx_tx-GFP_embryonic_1,24,8.791063900000001,0.3662943291666667,0.9660045254816795,-0.3444927,-5.7018092,6.3276722,1.0388671875,2.755154691594769,0.8461718767198693,10,47,1341,-170.58026976621414,-170.57710977419205,-164.96843086990083,0.006319984044182547,11.217357808582449,0.9366362620216818,0.0008103578679694515,0.003654343217019353,Directional (+)
2L:14995806:14996270:tx_tx-GFP_embryonic_1,15,1.7289129000000003,0.11526086000000002,1.2463001353011742,-0.14947765,-5.8933142,7.0218733,1.2660156250000005,1.5507684589079118,1.1006990754645871,13,39,1200,-106.42693277191707,-106.34342778106132,-106.05410262943707,0.1670099817114874,0.5786503032485086,0.6827829186204836,0.4468418457607791,0.6887822177476198,Neutral model
3R:24813838:24814302:tx_tx-GFP_embryonic_1,37,7.238718599999999,0.19564104324324322,1.8341666362441313,-0.120647,-4.5735009,4.1536694,0.6073242187499996,1.0927539843019909,0.33238642995047274,14,43,1383,-261.00698893133494,-260.5275886458191,-258.5661824552041,0.958800571031702,3.92281238122996,0.32748925816025853,0.0476351283687235,0.08709058665298831,Neutral model
3R:5010295:5010444:tx_tx-GFP_embryonic_1,18,15.6278724,0.8682151333333333,0.9823534265726211,-0.12377625,-4.3232355,3.18635,0.000195312499999112,2.5465980116847033,2.9672024240865844e-09,26,96,408,-105.35982053207337,-103.8377133321224,-97.31393157310679,3.044214399901932,13.04756351803124,0.08102530973477262,0.00030367921137714225,0.000320416463793619,Directional (+)
2L:3086452:3086916:tx_tx-GFP_embryonic_1,42,-3.6720405000000005,-0.08742953571428573,2.0910060507531023,-0.0374617,-5.3315778,5.6326476,0.8482421874999999,0.8187583733923697,0.8890730845965884,13,28,1119,-293.3285172466958,-293.2243806753383,-293.20247141826155,0.20827314271502928,0.04381851415348592,0.6481242768763901,0.834191630941759,0.8815744446811593,Neutral model
X:2468554:2469018:tx_tx-GFP_embryonic_1,12,-0.7485789999999999,-0.062381583333333324,0.7105877181198063,-0.0456562,-5.0089667,3.3587871,1.3565429687500012,1.3591583419379745,1.3528128204439125,14,33,1314,-85.34090408419124,-85.24017004573464,-85.24012497270093,0.20146807691318713,9.014606743562581e-05,0.6535384570911908,0.9924245762818378,0.9041327233602102,Neutral model
3L:3517850:3518314:tx_tx-GFP_embryonic_1,19,4.0418936,0.21273124210526315,1.6540550441772657,-0.18970405,-5.4257726,5.8593791,0.8220703125,1.2730779012923645,0.5299966157066229,13,52,1392,-135.19996618666917,-135.15013457034232,-134.16276921356672,0.09966323265371102,1.974730713551196,0.752234142864823,0.15994661746349714,0.3544468147772669,Neutral model
3L:14759292:14759588:tx_tx-GFP_embryonic_1,33,0.9809410000000003,0.02972548484848486,0.9565554498609182,-0.2129822,-6.9657789,3.8723389,1.388867187500001,1.721887875053977,1.1047465226991768,14,40,888,-221.64468668379058,-221.29985619161857,-220.16832661977543,0.689660984344016,2.2630591436862915,0.4062797164367643,0.13249210763428282,0.2284677848297257,Neutral model
2L:18558021:18558485:tx_tx-GFP_embryonic_1,28,5.506561700000001,0.19666291785714288,2.5538777410768003,-0.30714379999999997,-5.965488,8.7293211,0.6939453124999997,1.0361976728902715,3.1744141664918936e-08,14,81,1386,-200.5341578769262,-200.25914595741844,-197.49896224526913,0.5500238390155232,5.520367424298627,0.4583079536889233,0.018796310491882292,0.04806525886952414,Neutral model
X:629258:629722:tx_tx-GFP_embryonic_1,33,-5.4124242,-0.16401285454545456,1.2583424261127285,-0.26251855,-5.2845269,6.1850144,1.2763671875000007,1.407041075623459,1.1172443273302144,13,34,1392,-234.0187171787017,-233.82092805642824,-233.55792567775538,0.39557824454692536,0.5260047573457314,0.5293817166942147,0.46829140267624525,0.6307841815932609,Neutral model
2R:7525489:7525953:tx_tx-GFP_embryonic_1,30,0.40139060000000026,0.013379686666666675,1.0403494678236145,-0.18866975,-3.8833336,4.6377361,1.2003906250000007,1.4009906502495328,0.8249031715189847,13,36,1392,-217.66192272717046,-217.5684868085963,-216.66983732078822,0.1868718371483169,1.7972989756161724,0.6655330135979951,0.18003937885220522,0.3708026100363434,Neutral model
X:7706864:7707147:tx_tx-GFP_embryonic_1,10,14.851269699999998,1.4851269699999998,1.870206961656002,-0.0382212,-5.5519176,4.8023434,0.000195312499999112,4.226449947111832,1.1046203215382507e-09,26,117,849,-64.67406166091592,-63.20388350686614,-57.91667043877512,2.9403563080995667,10.57442613618204,0.08639167409418651,0.001146628577821167,0.001162257293435423,Directional (+)
3R:7886670:7887134:tx_tx-GFP_embryonic_1,22,2.4686785999999996,0.11221266363636362,0.5270765741108205,-0.2120274,-5.0867617,4.4347341,1.957324218750002,2.7792099481003305,1.6288132699129028,17,46,1389,-157.88142561674863,-156.744891299655,-154.78053512456552,2.2730686341872683,3.928712350178955,0.1316390238298814,0.047468277070488736,0.04500910428714582,Neutral model
3R:29157636:29158100:tx_tx-GFP_embryonic_1,40,10.5509542,0.263773855,1.349554938885645,-0.21969105,-5.0930602,3.6684001,0.7981445312499998,1.5912819341348663,0.5108788181569073,13,42,1392,-283.6285413832833,-283.488250623195,-279.34770821329977,0.28058152017661087,8.281084819790408,0.5963203209427808,0.004006018805301011,0.01383113359919886,Neutral model
3R:22587340:22587804:tx_tx-GFP_embryonic_1,31,11.396368599999999,0.36762479354838706,1.9463220828374972,-0.17969279999999999,-7.1238579,4.7538272,0.47314453124999956,1.282185701240229,0.25421030777128795,15,41,1356,-220.05637808122904,-219.3116867329817,-216.48506144533928,1.4893826964946584,5.653250575284858,0.2223122626660249,0.01742304639552736,0.028118807066640186,Neutral model
X:6601887:6602075:tx_tx-GFP_embryonic_1,15,-5.4756705,-0.3650447,0.8454896069711253,-0.4470927,-6.4798016,4.0131097,2.1839843750000028,2.2389043025753055,2.0606246312317373,17,42,549,-92.75136577526197,-91.66418159450654,-91.63238354674972,2.174368361510858,0.06359609551364542,0.14032712020271013,0.8008998780361917,0.32661204194227933,Neutral model
3R:18397077:18397347:tx_tx-GFP_embryonic_1,9,4.064719899999999,0.45163554444444437,0.4561352020604246,-0.27055165000000003,-4.4364044,3.4017029,1.7791015625000017,6.307836595652736,2.347657921899443,16,60,804,-58.45244648598915,-58.08379906046013,-54.56757921936924,0.7372948510580386,7.032439682181774,0.3905288141253397,0.00800462295392571,0.020550556325210963,Neutral model
2R:23884498:23884962:tx_tx-GFP_embryonic_1,22,-0.06386150000000113,-0.0029027954545455055,1.077364245370814,-0.1548442,-5.7477987,7.0265494,1.4920898437500014,1.806579865425217,1.32988071845087,15,39,1386,-159.5653050251868,-159.13699337036402,-158.69946315410277,0.8566233096455562,0.8750604325225027,0.3546853627951193,0.34955816591087396,0.42069723066791154,Neutral model
2L:825696:826160:tx_tx-GFP_embryonic_1,23,9.187958599999998,0.3994764608695651,0.7905325472161222,0.051549,-7.6658423,5.8459048,1.5658203125000019,2.3172092094175136,1.3619772279200104,15,44,1392,-162.7615946779453,-162.28828361940108,-160.78659304885394,0.9466221170884523,3.0033811410942803,0.3305806012895733,0.08309094386037319,0.13876108618828364,Neutral model
3R:5108105:5108569:tx_tx-GFP_embryonic_1,17,-2.6256388999999993,-0.1544493470588235,0.9697444755975283,-0.0436674,-2.8493091,4.3480923,1.0837890625000002,0.9462589396080161,1.3142218283114144,11,33,603,-106.13795719338087,-106.12846890161578,-105.91124867115357,0.018976583530189828,0.4344404609244066,0.8904336383237096,0.509818086939718,0.7971531008409835,Neutral model
3R:25738064:25738292:tx_tx-GFP_embryonic_1,18,2.8719711,0.15955395,2.4089645257962875,-0.3178459,-6.6525688,7.9886446,0.39921874999999946,1.0624202355982302,7.753878777716214e-08,16,78,684,-117.15810670713624,-116.6672016742874,-114.80879064133873,0.9818100656976867,3.7168220658973325,0.3217523383111477,0.053866802500277124,0.09543441075776309,Neutral model
3L:5139300:5139692:tx_tx-GFP_embryonic_1,44,-7.7348763,-0.17579264318181817,0.915034456627806,-0.3305676,-6.484954,3.4556305,1.6942382812500019,2.0053360411130066,1.470933068161492,16,44,1167,-309.97906787113953,-308.48465899873344,-307.4377196304594,2.988817744812195,2.0938787365480493,0.08384135939173862,0.14789017477864466,0.07876014054979404,Neutral model
X:2262458:2262922:tx_tx-GFP_embryonic_1,49,19.607127500000004,0.40014545918367356,1.0304863446811583,-0.045930250000000006,-5.3257512,4.6735373,0.9916015625000001,2.034825939556856,0.8399372294392317,10,43,1326,-352.1977201051872,-352.1974119367116,-346.9743187378948,0.0006163369512250938,10.446186397633596,0.9801936452116511,0.0012290294044190982,0.005388968058081723,Directional (+)
X:10768080:10768544:tx_tx-GFP_embryonic_1,37,-12.478407900000006,-0.3372542675675677,2.291141025620722,-0.2942828,-4.9308187,4.5184168,0.6403320312499998,0.6856415626347988,0.5199263770425901,14,35,1389,-265.03570775750325,-264.56708647562306,-264.47368285525476,0.9372425637603783,0.1868072407365844,0.3329879940410512,0.6655873151669317,0.5700535915850754,Neutral model
3L:2578622:2579086:tx_tx-GFP_embryonic_1,32,10.263496400000001,0.32073426250000003,1.033888874298081,-0.097441,-4.4238815,4.5056549,1.2742187500000008,1.852753163041906,0.9680320968168957,13,39,1236,-228.16278487505124,-227.9708446422965,-225.80164631445055,0.38388046550949184,4.338396655691895,0.5355337586663007,0.03726199757805893,0.09431278122646575,Neutral model
3R:13428311:13428775:tx_tx-GFP_embryonic_1,22,-2.9287786999999996,-0.13312630454545452,1.0099231411137823,-0.1466371,-5.4352025,3.9248598,1.1458007812500002,1.1874663021367802,1.0883438460851065,12,28,1389,-157.57537520255795,-157.5404912634703,-157.519206266077,0.06976787817529839,0.042569994786617826,0.7916750492613429,0.836537071972032,0.9453794133280344,Neutral model
3L:13476708:13477172:tx_tx-GFP_embryonic_1,39,-18.3240446,-0.4698472974358974,1.8864253370916482,-0.2640764,-7.8941156,6.4411434,0.9365234374999998,0.8939894200273554,1.019978513671958,11,29,1389,-277.2016722327403,-277.18946400550936,-277.1311918676825,0.02441645446185703,0.11654427565372316,0.8758299334025615,0.7328131513247939,0.9319460380527543,Neutral model
3L:20526177:20526587:tx_tx-GFP_embryonic_1,40,11.411432399999999,0.28528581,1.4633710949675944,-0.1834254,-5.968613,3.9125388,0.7375976562499998,1.254749851580546,0.35682515505597445,14,40,1227,-286.0568017155854,-285.8568207373969,-282.9010870129492,0.39996195637695564,5.911467448895451,0.5271089048271467,0.015042636038242057,0.04260793810231079,Neutral model
3L:5976436:5976572:tx_tx-GFP_embryonic_1,13,9.2084411,0.708341623076923,1.1779245217702559,-0.18803805,-4.291154,4.9378414,0.5806640624999997,2.153568793341896,0.058923515068872695,15,58,408,-77.7964607473114,-77.65746465347925,-73.92117169519622,0.2779921876642959,7.472585916566061,0.5980202378278586,0.0062645507149126705,0.020748339655378836,Neutral model
X:2123936:2124167:tx_tx-GFP_embryonic_1,16,11.8736642,0.7421040125,1.8040668047656847,-0.0987,-4.0282742,5.7896658,0.6636718749999997,2.970491342648808,0.5444286453973721,14,54,669,-102.17169995798197,-101.98334900570472,-97.23353514991712,0.37670190455449415,9.499627711575215,0.5393736279684669,0.002055135916248672,0.007167740489011468,Directional (+)
2R:14852665:14852862:tx_tx-GFP_embryonic_1,17,16.1702853,0.9511932529411764,2.0411682283296333,-0.0642858,-3.806798,4.2158675,9.765624999911191e-05,1.4541003905154661,5.28928161947902e-08,28,68,588,-106.8441738787641,-104.3128966454075,-101.31508139716584,5.0625544667131805,5.995630496483329,0.024448176987278896,0.01434135460372893,0.003969589930838474,Directional (+)
3L:3892105:3892569:tx_tx-GFP_embryonic_1,17,-4.097749100000001,-0.24104406470588238,1.2254163814899104,-0.35155650000000005,-4.605026,5.2719798,1.2903320312500006,1.3706274573152806,1.1893233226568558,13,34,1380,-121.72702871581896,-121.61798169003471,-121.56619883799213,0.21809405156849948,0.10356570408515609,0.6404960085351511,0.7475918966891231,0.8514369070838484,Neutral model
3L:12524071:12524333:tx_tx-GFP_embryonic_1,17,-1.9445499000000002,-0.11438528823529413,0.9143982325697776,-0.26316785,-6.5265045,7.1089263,2.331542968750003,2.360153147026162,2.272749314202087,17,42,786,-112.39043371820601,-110.84986591991384,-110.84122306338654,3.081135596584346,0.017285713054604912,0.07920520609309713,0.8953994494018668,0.21241557688158874,Neutral model
2R:7519082:7519269:tx_tx-GFP_embryonic_1,37,-5.736615399999999,-0.15504365945945944,3.094339827713139,-0.176683,-5.041706,5.9536854,0.7287109374999996,0.7779760182094363,0.6741087856375532,14,30,531,-230.9658155586356,-230.76213536330772,-230.72424441369583,0.4073603906557537,0.07578189922378442,0.5233123163914815,0.7830971928291104,0.7853929250689153,Neutral model
2R:7490228:7490692:tx_tx-GFP_embryonic_1,36,8.7748393,0.2437455361111111,0.7596001350115401,-0.25853555,-4.6205213,8.598667,1.5779296875000017,2.6058996763617452,1.264503506126444,15,46,1392,-259.36601483372465,-258.52032328171157,-253.9118152513713,1.6913831040261584,9.217016060680521,0.19341874594048153,0.0023977602461500483,0.0042782998382807046,Directional (+)
2R:9959674:9960141:tx_tx-GFP_embryonic_1,34,4.041240500000001,0.11886001470588237,1.3315653241741021,-0.3083605,-4.8767683,3.5981397,0.4766601562499996,1.0691287070811941,0.2371081077954521,15,40,1401,-245.40269699699834,-244.70004576856246,-242.5758961622776,1.405302456871766,4.248299212569748,0.23583778013286044,0.03928965992920836,0.05920194785243238,Neutral model
X:7241856:7242320:tx_tx-GFP_embryonic_1,17,8.915191400000001,0.5244230235294118,0.8639726408704301,-0.137203,-3.8558346,3.9704954,0.8720703125,2.7201016996898293,0.6661623249792646,12,44,1293,-122.58429423543521,-122.56076785217913,-118.20265159735872,0.0470527665121665,8.716232509640804,0.8282734212207986,0.003153891241556638,0.012504800879169099,Neutral model
2L:8984859:8985323:tx_tx-GFP_embryonic_1,33,3.8670647999999996,0.1171837818181818,1.0471380587091537,-0.11399015,-4.037123,4.7216657,1.351855468750001,1.6230993466600232,1.1702205145769682,14,38,1260,-231.24751302490822,-230.962886089487,-230.36306622172918,0.5692538708424308,1.1996397355156319,0.4505555606331555,0.27339369544064485,0.41294254861010593,Neutral model
X:15738856:15739320:tx_tx-GFP_embryonic_1,29,5.9598716000000005,0.20551281379310346,0.6949255727624487,-0.27768915000000005,-5.3836366,5.4502043,1.5814453125000016,2.5669520757889974,1.2094599737075886,15,48,1392,-205.1098461139549,-204.46382757133966,-200.55877997355873,1.2920370852304472,7.810095195561871,0.2556728809478072,0.005195516733013736,0.010555944263885515,Neutral model
2R:10545428:10545892:tx_tx-GFP_embryonic_1,38,7.473312600000001,0.1966661210526316,2.1465984825966093,-0.1067872,-5.6935069,7.063702,0.5163085937499995,0.7825740636301635,0.22780589802869639,15,39,1374,-271.55852933659935,-270.833702353016,-269.7652876099652,1.4496539671666824,2.1368294861016466,0.22858348451390728,0.14379881382398582,0.16641980676580428,Neutral model
3R:24058069:24058533:tx_tx-GFP_embryonic_1,15,8.4111619,0.5607441266666666,1.1465297544196074,-0.12841105,-5.0254169,4.6630764,0.4449218749999996,1.8265239221565261,0.11337689077545032,15,36,1386,-103.67626753976639,-103.32524206763503,-100.2606292871137,0.7020509442627088,6.129225561042659,0.40209540423532686,0.013296510186690352,0.032855429942673584,Neutral model
3L:7718543:7719007:tx_tx-GFP_embryonic_1,33,-7.193764600000001,-0.21799286666666667,1.0829242635687633,-0.2576968,-4.2236609,3.8149526,1.267480468750001,1.3302354466310795,1.1548538437862423,13,35,1392,-236.0437431867416,-235.8804612690659,-235.78700810771295,0.32656383535140776,0.18690632270590868,0.5676894660952126,0.66550402862449,0.7735731223649389,Neutral model
2L:7799814:7800120:tx_tx-GFP_embryonic_1,22,-6.5828956000000005,-0.2992225272727273,0.9349173288557803,-0.3518515,-4.7254014,4.2360278,1.6173828125000018,1.630725081530203,1.5860264177873487,15,37,918,-147.72456032754562,-147.1331563978461,-147.12966945007972,1.18280785939902,0.006973895532780716,0.27678511166697606,0.9334461432716945,0.5516227570567798,Neutral model
2L:16547851:16548315:tx_tx-GFP_embryonic_1,4,-1.765772,-0.441443,0.25070486002949993,-0.11430385,-3.4359686,2.9370696,2.359960937500004,3.0096757499380042,5.904872587537605,18,52,576,-24.680853518176797,-24.340294530539786,-23.5042602140796,0.6811179752740202,1.6720686329203716,0.4092020190330463,0.19598168710315644,0.30832732892099135,Neutral model
2L:17410347:17410811:tx_tx-GFP_embryonic_1,28,10.2129481,0.36474814642857145,1.6693168238832603,-0.146729,-5.1631004,3.6311756,0.5280273437499995,1.3812779305975431,0.281849410644868,15,37,1287,-198.48315965459955,-197.8034415752667,-194.84100168002666,1.3594361586656873,5.924879790480077,0.24363522410626168,0.014928556722925552,0.02619575315765511,Neutral model
3R:27292645:27293109:tx_tx-GFP_embryonic_1,7,2.1782817999999997,0.31118311428571427,0.352635511047707,-0.13208355,-3.0715341,2.8264685,1.634570312500002,4.160913661001874,1.7153236076930574,15,50,582,-44.75585846353805,-44.53737164571961,-42.80061519613548,0.43697363563687475,3.473512899168256,0.5085867810559047,0.062358748729373956,0.14153004286007762,Neutral model
3R:31977653:31978117:tx_tx-GFP_embryonic_1,6,0.7281971,0.12136618333333334,0.5810221569403914,-0.1043088,-4.0192853,4.2206455,1.4372070312500012,1.8150700751260223,1.1539128833873198,14,41,621,-38.9869229932814,-38.92580688969607,-38.707888273611886,0.1222322071706543,0.43583723216836745,0.7266259787472729,0.5091385197344408,0.7565136368556182,Neutral model
X:2708155:2708619:tx_tx-GFP_embryonic_1,17,5.9996544,0.35292084705882354,1.0944570933246978,-0.0660719,-8.7311402,4.3512031,0.9403320312499999,1.711295208912807,0.5814504544596796,11,38,1335,-120.54011313064039,-120.53509274083203,-118.7308430495064,0.010040779616730333,3.608499382651246,0.9201826160616515,0.05748496774687932,0.16377363465121875,Neutral model
2R:11196823:11197287:tx_tx-GFP_embryonic_1,32,5.891687199999999,0.18411522499999997,1.0365100022893994,-0.2351796,-6.0600248,4.3645978,1.3463867187500012,1.8519613335707539,0.9441261258234066,14,44,1392,-230.1623391856045,-229.9027042180293,-227.6621438672093,0.5192699351504189,4.481120701640009,0.4711532731015984,0.0342712412284437,0.0820689674793361,Neutral model
X:13740130:13740342:tx_tx-GFP_embryonic_1,16,5.381175799999999,0.33632348749999996,0.4206335396400686,-0.15084785,-3.5786804,3.263753,1.655078125000002,4.511549857599924,1.8327250762334897,16,50,510,-101.5559053244292,-101.05458990898983,-96.75208185054652,1.0026308308787577,8.605016116886617,0.3166747600817785,0.0033523840200144,0.008198340904663731,Directional (+)
